92.8456678125,26.606813935643565,1.0,0.0,164.74489,1451.78351765,71.0,0.0003915,4.27349,0.09398815,0.0907322,13035.025390625,3.25,14.349584,-0.00074074074
92.0962040625,25.931625470297032,0.0,0.0,183.44221,44829.6349697,1091.0,0.001033,33.293198,2.9222486,2.1196191,9936.8115234375,134.875,10.099437,0.030493828
90.7221871875,26.15668829207921,1.0,0.0,338.9625,7862.64755546,54.0,0.0011316,1.7401661,0.063067846,0.11083846,112199.625,5.875,13.050809,0.0032098766
90.0976340625,26.00664641089109,1.0,0.0,239.03624,7793.21319943,40.0,0.0043817,1.456999,0.050065365,0.0928024,9122.5302734375,2.125,13.228411,0.0013580247
91.8463828125,26.231709232673268,1.0,0.0,280.81387,12182.7306024,367.0,0.0010429,11.320389,0.7194758,0.72100586,86121.2109375,70.875,11.1781845,0.009259259
93.5951315625,26.756855816831685,1.0,0.04165023151999999,296.56506,15455.6088522,79.0,0.0007546,6.7048035,0.16879375,0.14235222,72021.5078125,1.75,13.89919,-0.00074074074
88.8984920625,26.331737153465347,1.0,0.0,198.43495,209.417737165,77.0,0.0036888,0.3950843,0.009177784,0.025164604,4814.4697265625,1.5,14.533445,0.00037037037
91.3467403125,26.031653391089108,0.0,0.0,278.1301,8429.42496141,44.0,0.0010817,3.533742,0.060021132,0.056269754,10364.2734375,4.25,15.115021,-0.0011111111
93.6201136875,26.681834876237623,1.0,0.0,14.0362425,9668.39128139,244.0,0.000687,42.24038,3.9798443,2.688497,72021.5078125,35.875,9.861413,-0.00012345679
94.2696489375,26.881890717821783,1.0,0.0,270.0,7360.45668307,98.0,0.0007491,1.4992394,0.051960416,0.09549288,5129.4169921875,3.0,13.199832,0.0028395061
93.7949885625,27.332016361386135,0.0,0.00333229168,129.28941,36382.6049329,173.0,0.0016071999999999998,78.130005,5.450696,2.486656,8236.802734375,30.625,10.6327095,-0.0020987655
92.3460253125,25.731569628712872,0.0,0.0,68.498566,54054.4647761,1114.0,0.0009997,376.6596,3.0561514,0.28224546,3208.13671875,28.0,16.55875,-0.019753087
91.0969190625,26.231709232673268,1.0,0.0,278.1301,9008.04796479,44.0,0.0008417,3.533742,0.060021132,0.056269754,107991.9296875,4.25,15.115021,-0.0011111111
95.3188981875,27.70712106435644,1.0,0.007462268510000001,180.0,1788.67657793,117.0,0.0007098,62.21845,0.13861066,0.015915494,52629.65234375,1.375,20.509045,-0.000617284
90.3474553125,25.781583589108912,0.0,0.0,292.78818,25127.2960866,219.0,0.0016736,137.41156,8.545869,2.9149277,15471.4462890625,22.875,10.879034,0.0020987655
90.04766981249999,26.081667351485148,1.0,0.0,239.03624,7793.21319943,40.0,0.0043817,1.456999,0.050065365,0.0928024,9122.5302734375,2.125,13.228411,0.0013580247
95.1690054375,27.231988440594066,0.0,0.0,18.434948,39654.0050228,108.0,0.0005886,5.531181,0.07263326,0.0503292,3303.59326171875,2.125,15.786208,-0.0013580247
94.1697204375,26.15668829207921,0.0,0.0,202.24902,22547.4441887,816.0,0.000638,2007.5042,98.29769,9.741031,1123.1953125,195.25,11.130041,-0.07506173
92.8706499375,26.656827896039605,1.0,0.0,164.74489,1451.78351765,71.0,0.0003915,4.27349,0.09398815,0.0907322,88162.671875,3.25,14.349584,-0.00074074074
92.6957750625,26.631820915841587,0.0,0.0,270.0,4023.20560503,67.0,0.0006163,0.4997465,0.012457067,0.031830985,88162.671875,0.625,14.298444,-0.0
95.3938445625,27.60709314356436,1.0,0.007462268510000001,180.0,1788.67657793,117.0,0.0007098,62.21845,0.13861066,0.015915494,7661.228515625,1.375,20.509045,-0.000617284
90.3974195625,26.131681311881188,1.0,0.0,63.799885,3529.08263618,41.0,0.0045645,17.544588,0.78285164,0.5587272,112919.0,14.75,12.126338,-0.0019753086
91.2218296875,26.331737153465347,1.0,0.06005972225000001,315.0,14820.2302906,43.0,0.0008635,0.3533742,0.007938646,0.022507908,89627.9765625,2.25,14.645018,0.00037037037
93.0455248125,26.631820915841587,1.0,0.0,63.434948,2048.12459467,512.0,0.0007237,186.05563,26.654049,11.686058,81169.8671875,105.625,8.378744,0.052469134
94.2446668125,26.881890717821783,1.0,0.0,270.0,155.227733191,98.0,0.0007309,1.4992394,0.051960416,0.09549288,5129.4169921875,3.0,13.199832,0.0028395061
93.0205426875,26.606813935643565,1.0,0.0,63.434948,2048.12459467,512.0,0.0007237,186.05563,26.654049,11.686058,12649.0322265625,105.625,8.378744,0.052469134
95.3188981875,27.782142004950497,1.0,0.00179131944,177.95459,3204.58397487,147.0,0.0008468,14.001825,0.5839062,0.44590896,52629.65234375,5.75,12.351896,-0.00024691358
90.1226161875,26.031653391089108,1.0,0.0,239.03624,7793.21319943,40.0,0.0043817,1.456999,0.050065365,0.0928024,9122.5302734375,2.125,13.228411,0.0013580247
94.2196846875,25.981639430693072,0.0,0.0,174.62329,47118.9604827,1051.0,0.0004863000000000001,85.3321,9.884641,5.4189663,2509.593017578125,203.0,9.158238,0.040246915
93.8949170625,27.181974480198026,0.0,0.0,63.434948,21315.0024105,86.0,0.0010638,0.5587336,0.014401483,0.035588123,3192.236083984375,2.5,14.1868725,-0.00012345679
90.3224731875,26.10667433168317,1.0,0.0,63.799885,3529.08263618,41.0,0.0045645,17.544588,0.78285164,0.5587272,112116.2734375,14.75,12.126338,-0.0019753086
92.6707929375,26.606813935643565,1.0,0.0,270.0,4023.20560503,67.0,0.0006163,0.4997465,0.012457067,0.031830985,13035.025390625,0.625,14.298444,-0.0
95.7685764375,27.20698146039604,0.0,0.0,123.268036,70512.3005037,307.0,0.0008895833300000002,409.27313,34.85463,8.623799,2759.76904296875,44.125,9.787631,-0.049135804
91.1219011875,26.181695272277228,1.0,0.0,278.1301,9008.04796479,44.0,0.0008417,3.533742,0.060021132,0.056269754,107991.9296875,4.25,15.115021,-0.0011111111
93.6201136875,26.856883737623765,1.0,0.04165023151999999,296.56506,15455.6088522,79.0,0.0007546,6.7048035,0.16879375,0.14235222,72021.5078125,1.75,13.89919,-0.00074074074
93.9698634375,27.682114084158417,0.0,0.00333229168,1.3145268,19721.9882738,1008.0,0.0013177,206.94588,30.4166,12.956059,10911.0498046875,258.125,8.272332,0.07296296
92.2460968125,26.35674413366337,0.0,0.05115347226,12.264773,2375.05070285,56.0,0.0006417,2.9406593,0.12474301,0.18730246,87795.0625,3.125,12.526155,0.0011111111
91.2218296875,26.15668829207921,1.0,0.0,278.1301,9008.04796479,44.0,0.0008417,3.533742,0.060021132,0.056269754,89627.9765625,4.25,15.115021,-0.0011111111
91.2218296875,26.20670225247525,1.0,0.0,278.1301,9008.04796479,44.0,0.0008417,3.533742,0.060021132,0.056269754,89627.9765625,4.25,15.115021,-0.0011111111
90.1226161875,26.131681311881188,0.0,0.0,239.03624,7793.21319943,40.0,0.0043817,1.456999,0.050065365,0.0928024,5033.90087890625,2.125,13.228411,0.0013580247
93.6950600625,25.35646492574257,0.0,0.0,289.71265,78414.7961007,567.0,0.000573,237.42021,35.993378,14.785471,1207.6517333984375,166.75,8.134958,-0.032962963
90.3724374375,25.55652076732673,0.0,0.0,355.86533,47023.4433723,566.0,0.0011145,41.587173,3.900194,2.6469815,3803.08154296875,39.0,9.876998,0.008395062
91.6964900625,27.60709314356436,0.0,0.0030755787000000005,327.5877,15496.6314714,4095.0,0.00053668981,186.46706,26.727547,11.711188,4446.4658203125,220.25,8.376534,0.06691358
92.1711504375,26.25671621287129,1.0,0.05115347226,12.264773,2375.05070285,56.0,0.0006417,2.9406593,0.12474301,0.18730246,87795.0625,3.125,12.526155,0.0011111111
90.04766981249999,25.60653472772277,0.0,0.0,306.29776,29813.99865,229.0,0.001358,17.516987,1.2689118,1.1155908,129648.359375,30.625,10.741618,0.004938272
93.2703639375,26.806869777227725,0.0,0.04165023151999999,168.11134,12890.1098339,85.0,0.0007937,4.851661,0.23916107,0.30902,73553.90625,4.125,12.025469,0.002962963
94.9691484375,27.582086163366338,1.0,0.024936226859999997,200.96106,8326.46433949,484.0,0.0007702999999999999,107.56695,13.311274,6.8190513,53364.8046875,91.375,8.926676,0.023950618
94.3196131875,26.20670225247525,1.0,0.0,256.79993,43234.26608210001,1291.0,0.0005439,172.34132,24.220404,10.84586,1123.1953125,218.375,8.455313,0.030617284
92.1461683125,26.181695272277228,1.0,0.0,158.6843,17173.8263902,500.0,0.000583,73.894966,8.2100115,4.6961517,87795.0625,184.0,9.302145,0.0882716
92.8956320625,26.25671621287129,0.0,0.0,290.64108,23018.6016931,95.0,0.0004204,2266.1357,78.04413,6.250754,2149.6328125,82.5,12.149946,-0.028148148
93.6450958125,26.806869777227725,1.0,0.04165023151999999,296.56506,15455.6088522,79.0,0.0007546,6.7048035,0.16879375,0.14235222,70913.234375,1.75,13.89919,-0.00074074074
93.6201136875,26.756855816831685,1.0,0.04165023151999999,296.56506,15455.6088522,79.0,0.0007546,6.7048035,0.16879375,0.14235222,72021.5078125,1.75,13.89919,-0.00074074074
96.0183976875,27.382030321782175,0.0,0.0054230324,311.63354,51324.6679894,242.0,0.0007204861099999999,3.0088727,0.12851769,0.19164722,7986.0078125,5.125,12.503224,0.0039506173
92.4209716875,26.181695272277228,0.0,0.0,345.1903,16082.7753411,331.0,0.0005906,606.0831,40.73606,7.674621,88778.734375,87.625,10.416648,0.011604939
90.2225446875,26.30673017326733,0.0,0.0,194.74356,25230.3755639,55.0,0.0033632,135.00385,1.0920314,0.15634453,3212.44140625,2.375,16.714153,-0.00086419756
88.87350993749999,26.631820915841587,1.0,0.0,252.55281,10896.5369552,126.0,0.0034455,4.583659,0.22213133,0.2919503,8980.4775390625,4.0,12.082292,0.004938272
93.5451673125,26.556799975247525,0.0,0.0,14.0362425,9668.39128139,244.0,0.000687,42.24038,3.9798443,2.688497,11907.0205078125,35.875,9.861413,-0.00012345679
89.4730809375,26.231709232673268,0.0,0.0,108.43495,26617.0128413,47.0,0.0016884259,1.185253,0.03828204,0.075493775,2724.0244140625,3.125,13.434834,0.00086419756
93.5701494375,25.75657660891089,0.0,0.0,0.0,56961.425894,164.0,0.0006006000000000001,1311.335,3.700282,0.12732375,1208.253662109375,4.625,19.39831,-0.00049382716
95.0940590625,27.55707918316832,1.0,0.024936226859999997,167.19574,1956.29448894,119.0,0.0006785000000000001,5.6373982,0.2906915,0.35906523,53364.8046875,5.5,11.875367,-0.001234568
